year,category,value,unit,scenario,figure_type
2040,Other,0.21247615687189192,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2041,Other,0.19135012982955074,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2042,Other,0.17007211698114957,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2043,Other,0.14879410413274835,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2044,Other,0.12766807709040717,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2045,Other,0.10639006424200599,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2046,Other,0.08511205139360478,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2047,Other,0.06383403854520359,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2048,Other,0.0425560256968024,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2049,Other,0.021278012848401195,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2050,Other,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
