scenario,year,region,bau_emissions_tco2,emissions_tco2,abatement_tco2,abatement_mt,capex_usd,total_cost_usd,annual_capex_usd,annual_opex_usd,annual_new_energy_usd,annual_fuel_savings_usd,elec_demand_mwh,h2_demand_t
shaheen_ncc_h2_rising_coupled,2034,Yeosu,25771247.357066404,14258172.016150106,9081841.657001775,9.081841657001775,1234451399.9999998,6519523463.360962,49378055.99999999,49378055.99999999,6934877534.017069,514110182.6561063,20320763.65421283,949578.0
shaheen_ncc_h2_rising_coupled,2034,Ulsan,22130929.276215024,14157303.477626394,5848159.897637095,5.848159897637095,811182399.9999999,3982827750.8179884,32957343.999999993,31937247.999999993,4335864438.311001,417931279.49301255,17436194.900527373,584751.9999999999
shaheen_ncc_h2_rising_coupled,2034,Other,432184.00829651015,354011.7040492937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_h2_rising_coupled,2035,Daesan,19800108.505871844,9646944.901937423,8484830.400725752,8.484830400725752,1124496450.0,6166818793.469217,44979858.0,44979858.0,6553168477.355347,476309399.8861298,13764156.415187314,881958.0
shaheen_ncc_h2_rising_coupled,2035,Yeosu,25771247.357066404,12959294.909943508,10177399.147830697,10.177399147830696,1347835649.9999998,7391981730.933536,53913425.99999999,53913425.99999999,7853891024.618331,569736145.6847963,20619059.18705699,1057126.0
shaheen_ncc_h2_rising_coupled,2035,Ulsan,22130929.276215024,12816157.0120799,7008083.8274408,7.0080838274408,955084200.0,4933082966.707479,38705688.0,37701048.0,5338179622.283252,481503391.57577306,17777683.620604366,709688.0
shaheen_ncc_h2_rising_coupled,2035,Other,432184.00829651015,346391.82306025934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_h2_rising_coupled,2036,Daesan,19800108.505871844,8645131.665858062,9202026.934574284,9.202026934574283,1193211250.0,6793886551.424677,47728450.0,47728450.0,7211350265.948502,512920614.52382404,13961009.675588053,954569.0
shaheen_ncc_h2_rising_coupled,2036,Yeosu,25771247.357066404,12384023.158624612,10282996.541001007,10.282996541001006,1321407499.9999998,7523279491.339468,52856299.99999999,52856299.99999999,7987303037.024264,569736145.6847963,20619059.18705699,1057126.0
shaheen_ncc_h2_rising_coupled,2036,Ulsan,22130929.276215024,12320159.639065037,7092856.872124853,7.092856872124853,936569200.0,5022923722.160237,37957360.0,36968176.0,5429501577.736011,481503391.57577306,17777683.620604366,709688.0
shaheen_ncc_h2_rising_coupled,2036,Other,432184.00829651015,331097.24179449957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_h2_rising_coupled,2037,Daesan,19800108.505871844,8254223.394941597,9296391.83590124,9.29639183590124,1169347025.0,6909525786.182664,46773881.0,46773881.0,7328898638.706488,512920614.52382404,13961009.675588053,954569.0
shaheen_ncc_h2_rising_coupled,2037,Yeosu,25771247.357066404,10010022.733309614,12228153.972073376,12.228153972073375,1551371849.9999998,9168310327.777258,62054873.99999999,62054873.99999999,9719467942.82126,675267363.0440037,21186485.43654914,1266426.0
shaheen_ncc_h2_rising_coupled,2037,Ulsan,22130929.276215024,11822384.497688117,7177933.762847199,7.177933762847199,918054200.0,5110608867.206618,37209032.0,36235304.0,5518667922.7823925,481503391.57577306,17777683.620604366,709688.0
shaheen_ncc_h2_rising_coupled,2037,Other,432184.00829651015,315747.841241049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_h2_rising_coupled,2038,Daesan,19800108.505871844,7864711.224992692,9390419.719723454,9.390419719723454,1145482800.0,7023325827.78194,45819312.0,45819312.0,7444607818.305764,512920614.52382404,13961009.675588053,954569.0
shaheen_ncc_h2_rising_coupled,2038,Yeosu,25771247.357066404,9418919.78962989,12355167.126760786,12.355167126760787,1519711200.0,9319192679.305458,60788447.99999999,60788447.99999999,9872883146.349463,675267363.0440037,21186485.43654914,1266426.0
shaheen_ncc_h2_rising_coupled,2038,Ulsan,22130929.276215024,11326387.124673259,7262706.8075312525,7.262706807531252,899539200.0,5196931496.166871,36460704.0,35502432.0,5606471751.742644,481503391.57577306,17777683.620604366,709688.0
shaheen_ncc_h2_rising_coupled,2038,Other,432184.00829651015,300453.2599752893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_h2_rising_coupled,2039,Daesan,19800108.505871844,5804613.1580155725,11452494.483170591,11.452494483170591,1901546850.0,9061604819.387035,76061874.0,70275413.24999999,9758666652.503475,843399120.3664398,20042865.579925224,1125873.0
shaheen_ncc_h2_rising_coupled,2039,Yeosu,25771247.357066404,8674707.167028163,12771798.536571609,12.771798536571609,2007369735.0,10034635922.4259,80294789.39999999,75101597.55,10769096866.662941,889857331.1870425,26124708.042960666,1266426.0
shaheen_ncc_h2_rising_coupled,2039,Ulsan,22130929.276215024,10590548.714705938,7844747.9769825535,7.844747976982553,1642803749.9999995,6167729344.968528,66183557.99999999,57622946.49999999,6861574023.884676,817651183.4161481,25513239.197251692,709688.0
shaheen_ncc_h2_rising_coupled,2039,Other,432184.00829651015,255032.1825686943,36679.58839297148,0.036679588392971474,116982599.99999999,112851794.70255338,4679303.999999999,3509477.9999999995,146886625.81858882,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_h2_rising_coupled,2040,Daesan,19800108.505871844,5243412.9217776675,11748206.187673975,11.748206187673976,1863365700.0,9210102729.266851,74534628.0,68848510.5,9910118711.133291,843399120.3664398,20042865.579925224,1125873.0
shaheen_ncc_h2_rising_coupled,2040,Yeosu,25771247.357066404,7943215.341825265,13051788.62315756,13.051788623157561,1966703550.0,10196800002.889084,78668141.99999999,73565005.5,10934424186.576124,889857331.1870425,26124708.042960666,1266426.0
shaheen_ncc_h2_rising_coupled,2040,Ulsan,22130929.276215024,9876178.017182887,8173295.735032286,8.173295735032285,1611078699.9999998,6277986426.597186,64906828.0,56493772.99999999,6974237009.013333,817651183.4161481,25513239.197251692,709688.0
shaheen_ncc_h2_rising_coupled,2040,Other,432184.00829651015,212476.15687189193,64570.35441275804,0.06457035441275803,114953999.99999999,116266087.27486295,4598159.999999999,3448619.9999999995,150442920.39089838,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_h2_rising_coupled,2041,Daesan,19800108.505871844,4181234.496402065,12704849.237147568,12.704849237147569,1924803300.0,10037771117.216835,76992132.0,71406357.75,10777419570.562172,888046943.0953352,20282930.531633444,1214423.0
shaheen_ncc_h2_rising_coupled,2041,Yeosu,25771247.357066404,7580081.900028111,13190783.701855585,13.190783701855585,1926037365.0,10355322169.275055,77041494.6,72028413.44999999,11096109592.412098,889857331.1870425,26124708.042960666,1266426.0
shaheen_ncc_h2_rising_coupled,2041,Ulsan,22130929.276215024,9521543.99234109,8336396.229206976,8.336396229206976,1579353649.9999998,6386147940.885042,63630097.99999999,55364599.49999999,7084804426.80119,817651183.4161481,25513239.197251692,709688.0
shaheen_ncc_h2_rising_coupled,2041,Other,432184.00829651015,191350.12982955074,78416.12754400923,0.07841612754400923,112925399.99999999,119670663.19533557,4517015.999999999,3387761.9999999995,153989498.311371,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_h2_rising_coupled,2042,Daesan,19800108.505871844,3897273.468959196,12857251.584124422,12.857251584124421,1884408400.0,10190431534.169275,75376336.0,69890905.0,10933211236.26461,888046943.0953352,20282930.531633444,1214423.0
shaheen_ncc_h2_rising_coupled,2042,Yeosu,25771247.357066404,7214335.987426662,13330778.74514856,13.33077874514856,1885371180.0,10511323628.063555,75414847.19999999,70491821.39999999,11255274290.650599,889857331.1870425,26124708.042960666,1266426.0
shaheen_ncc_h2_rising_coupled,2042,Ulsan,22130929.276215024,8062637.739185586,9640815.835480247,9.640815835480247,1683995599.9999998,7461837808.409907,67808048.0,59690106.0,8214497789.646508,880158135.2366017,25849330.129643198,833658.0
shaheen_ncc_h2_rising_coupled,2042,Other,432184.00829651015,170072.11698114953,92361.51055390252,0.09236151055390253,110896799.99999999,123084955.76764514,4435871.999999999,3326903.9999999995,157545792.88368055,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_h2_rising_coupled,2043,Daesan,19800108.505871844,3009807.253817713,13635023.469208712,13.635023469208711,1916705000.0,10875141379.495491,76668199.99999999,71283112.25,11649331711.333801,922141644.08831,20466252.858392447,1282043.0
shaheen_ncc_h2_rising_coupled,2043,Yeosu,25771247.357066404,5927526.205028041,14425206.821600743,14.425206821600742,1955646070.0,11481082581.952957,78225842.8,73392872.35,12271356205.93404,941892339.1310824,26404492.832133334,1369627.0
shaheen_ncc_h2_rising_coupled,2043,Ulsan,22130929.276215024,7700747.117370581,9811454.807120342,9.811454807120342,1649171299.9999998,7579624664.595897,66407347.99999999,58436962.5,8334938489.332499,880158135.2366017,25849330.129643198,833658.0
shaheen_ncc_h2_rising_coupled,2043,Other,432184.00829651015,148794.10413274833,106306.89356379582,0.10630689356379582,108868199.99999999,126489531.68811777,4354727.999999999,3266045.9999999995,161092370.8041532,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_h2_rising_coupled,2044,Daesan,19800108.505871844,1744097.0765441903,14807868.329216309,14.807868329216308,1989573600.0,11907673652.781921,79582944.0,74298199.49999999,12731135097.835047,977342588.5531261,20763060.435049877,1391523.0
shaheen_ncc_h2_rising_coupled,2044,Yeosu,25771247.357066404,4160809.071329605,16021729.712559588,16.021729712559587,2076378360.0,12895124221.953743,83055134.4,78312219.3,13754391731.106695,1020634862.8529525,26827880.110600557,1525797.0
