scenario,year,region,abatement_tco2,total_cost_usd,mac_usd_per_tco2,facilities_deployed,total_facilities
shaheen_ncc_h2_flat_coupled,2038,Other,8888.432251826987,40925390.02818192,4604.342910952586,3,18
shaheen_ncc_h2_flat_coupled,2039,Daesan,11452494.483170591,4494586757.059088,392.454828392528,19,55
shaheen_ncc_h2_flat_coupled,2039,Yeosu,10889785.460915541,4202847968.774425,385.944055909902,21,85
shaheen_ncc_h2_flat_coupled,2039,Ulsan,8655461.301880552,3283606910.4121876,379.36821572973423,22,85
shaheen_ncc_h2_flat_coupled,2039,Other,36679.58839297148,40783388.02818192,1111.882379683323,3,18
shaheen_ncc_h2_flat_coupled,2040,Daesan,11748206.187673975,4448389494.983237,378.64414566118313,19,55
shaheen_ncc_h2_flat_coupled,2040,Yeosu,13051788.62315756,4947641746.288303,379.0776796300385,22,85
shaheen_ncc_h2_flat_coupled,2040,Ulsan,8993267.376461523,3250299710.649807,361.41477558611905,22,85
shaheen_ncc_h2_flat_coupled,2040,Other,64570.35441275804,40641386.02818192,629.4124664143371,3,18
shaheen_ncc_h2_flat_coupled,2041,Daesan,11895005.926695298,4402434646.045449,370.1078144202779,19,55
shaheen_ncc_h2_flat_coupled,2041,Yeosu,13190783.701855585,4896109636.871602,371.17655383757466,22,85
shaheen_ncc_h2_flat_coupled,2041,Ulsan,9160963.96348565,3217164727.1708384,351.1818996334902,22,85
shaheen_ncc_h2_flat_coupled,2041,Other,78416.12754400923,40499384.02818192,516.4675341236734,3,18
shaheen_ncc_h2_flat_coupled,2042,Daesan,12042861.77894699,4356523747.282538,361.75153607579364,19,55
shaheen_ncc_h2_flat_coupled,2042,Yeosu,13330778.74514856,4844626964.331146,363.4166508160103,22,85
shaheen_ncc_h2_flat_coupled,2042,Ulsan,11136331.659533352,3907919206.828496,350.91620169942485,24,85
shaheen_ncc_h2_flat_coupled,2042,Other,92361.51055390252,40357382.02818192,436.95021645005687,3,18
shaheen_ncc_h2_flat_coupled,2043,Daesan,13009653.931101276,4633541578.3601,356.16178592445215,20,55
shaheen_ncc_h2_flat_coupled,2043,Yeosu,13470773.788441537,4793305769.779951,355.8300246933698,22,85
shaheen_ncc_h2_flat_coupled,2043,Ulsan,11315319.648759652,3867055395.5321317,341.753968563851,24,85
shaheen_ncc_h2_flat_coupled,2043,Other,106306.89356379582,40215380.02818192,378.29512913053253,3,18
shaheen_ncc_h2_flat_coupled,2044,Daesan,14807868.329216309,5223008330.358595,352.7184476683564,22,55
shaheen_ncc_h2_flat_coupled,2044,Yeosu,13609768.867139561,4742254721.050205,348.44491242612196,22,85
shaheen_ncc_h2_flat_coupled,2044,Ulsan,11493029.152348619,3826404101.6961203,332.9326020994377,24,85
shaheen_ncc_h2_flat_coupled,2044,Other,120152.666695047,40073378.02818192,333.5205046250867,3,18
shaheen_ncc_h2_flat_coupled,2045,Daesan,14969363.665643487,5166961835.812275,345.16910345835754,22,55
shaheen_ncc_h2_flat_coupled,2045,Yeosu,13749763.910432536,4691255639.157321,341.1880865530981,22,85
shaheen_ncc_h2_flat_coupled,2045,Ulsan,12831212.681721758,4227826696.6936746,329.4954889740292,25,85
shaheen_ncc_h2_flat_coupled,2045,Other,134098.0497049403,39931376.02818192,297.77745549651206,3,18
shaheen_ncc_h2_flat_coupled,2046,Daesan,15130859.002070665,5111092769.979555,337.79263750194883,22,55
shaheen_ncc_h2_flat_coupled,2046,Yeosu,15840937.727271354,5372165324.06838,339.1317746814822,23,85
shaheen_ncc_h2_flat_coupled,2046,Ulsan,13016565.763563285,4182428548.02862,321.3158235435888,25,85
shaheen_ncc_h2_flat_coupled,2046,Other,148043.4327148336,39789374.02818192,268.76824792914385,3,18
shaheen_ncc_h2_flat_coupled,2047,Daesan,15292354.338497845,5055401132.860434,330.58357274220873,22,55
shaheen_ncc_h2_flat_coupled,2047,Yeosu,15991588.1009293,5313288212.026305,332.25519432416723,23,85
shaheen_ncc_h2_flat_coupled,2047,Ulsan,14936977.711547812,4777082302.597312,319.81585531215853,27,85
shaheen_ncc_h2_flat_coupled,2047,Other,161988.81572472685,39647372.02818192,244.75376186190567,3,18
shaheen_ncc_h2_flat_coupled,2048,Daesan,15453849.674925026,4999886924.454912,323.53666106689167,22,55
shaheen_ncc_h2_flat_coupled,2048,Yeosu,16142238.474587247,5254599039.342439,325.5186105455425,23,85
shaheen_ncc_h2_flat_coupled,2048,Ulsan,15713248.606919881,4935633381.083564,314.1064909333888,28,85
shaheen_ncc_h2_flat_coupled,2048,Other,175934.19873462015,39505370.02818192,224.5462810091401,3,18
shaheen_ncc_h2_flat_coupled,2049,Daesan,15615345.011352204,4944664913.640554,316.654221219309,22,55
shaheen_ncc_h2_flat_coupled,2049,Yeosu,18771435.17550373,6080133243.822118,323.90348350969697,25,85
shaheen_ncc_h2_flat_coupled,2049,Ulsan,15911166.546910949,4881168057.196937,306.776253193364,28,85
shaheen_ncc_h2_flat_coupled,2049,Other,189879.58174451347,39363368.02818192,207.30700829721684,3,18
shaheen_ncc_h2_flat_coupled,2050,Daesan,15776840.347779384,4889504636.0392275,309.91659472090896,22,55
shaheen_ncc_h2_flat_coupled,2050,Yeosu,18935402.645529386,6011668368.271992,317.48299631174393,25,85
shaheen_ncc_h2_flat_coupled,2050,Ulsan,16588756.489553513,5033242985.948691,303.4129164002311,30,85
shaheen_ncc_h2_flat_coupled,2050,Other,203824.96475440674,39221366.02818192,192.42670335030166,3,18
shaheen_ncc_h2_flat_decoupled,2025,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_h2_flat_decoupled,2025,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_h2_flat_decoupled,2025,Ulsan,0.0,0.0,0.0,0,85
shaheen_ncc_h2_flat_decoupled,2025,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2026,Daesan,4155048.1333335573,2051548035.4339337,493.7483200195795,2,55
shaheen_ncc_h2_flat_decoupled,2026,Yeosu,2838670.0521535464,1401588569.340705,493.74832001957924,2,85
shaheen_ncc_h2_flat_decoupled,2026,Ulsan,4160984.1039243587,1902847904.101223,457.3071794017635,4,85
shaheen_ncc_h2_flat_decoupled,2026,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2027,Daesan,4181438.101381992,2010098923.5339336,480.7195215611545,2,55
shaheen_ncc_h2_flat_decoupled,2027,Yeosu,2856699.304660972,1373271122.9807048,480.7195215611543,2,85
shaheen_ncc_h2_flat_decoupled,2027,Ulsan,5172858.460574499,2332663383.394106,450.9428203328493,5,85
shaheen_ncc_h2_flat_decoupled,2027,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2028,Daesan,5473900.231913918,2561805209.6240106,468.0036356322647,3,55
shaheen_ncc_h2_flat_decoupled,2028,Yeosu,2874728.5571683985,1345383416.2107048,468.00363563226455,2,85
shaheen_ncc_h2_flat_decoupled,2028,Ulsan,5213995.908198037,2283927292.354106,438.03779914039745,5,85
shaheen_ncc_h2_flat_decoupled,2028,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2029,Daesan,7156952.612021791,3259388159.528816,455.4156407370792,4,55
shaheen_ncc_h2_flat_decoupled,2029,Yeosu,2892757.809675825,1317407151.390705,455.41564073707906,2,85
shaheen_ncc_h2_flat_decoupled,2029,Ulsan,5255133.355821575,2235037027.714106,425.30548254083,5,85
shaheen_ncc_h2_flat_decoupled,2029,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2030,Daesan,7201558.664209853,3191302370.428817,443.1405087747019,4,55
shaheen_ncc_h2_flat_decoupled,2030,Yeosu,4765848.246890711,2111940416.87017,443.1405087747018,3,85
shaheen_ncc_h2_flat_decoupled,2030,Ulsan,5296270.803445114,2186941974.274106,412.92110155159475,5,85
shaheen_ncc_h2_flat_decoupled,2030,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2031,Daesan,7237192.234635949,3159355925.303817,436.54442536204664,4,55
shaheen_ncc_h2_flat_decoupled,2031,Yeosu,8252672.611014187,3602658222.6762896,436.54442536204664,4,85
shaheen_ncc_h2_flat_decoupled,2031,Ulsan,5604980.385331596,2284819987.506628,407.6410318020151,6,85
shaheen_ncc_h2_flat_decoupled,2031,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2032,Daesan,7272825.8050620435,3127507883.3788166,430.02650788116,4,55
shaheen_ncc_h2_flat_decoupled,2032,Yeosu,8293306.075091693,3566341450.2612896,430.02650788115994,4,85
shaheen_ncc_h2_flat_decoupled,2032,Ulsan,5639201.239074374,2261133919.6326284,400.9670561080693,6,85
shaheen_ncc_h2_flat_decoupled,2032,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2033,Daesan,7308459.375488139,3095828971.9538164,423.59529045710036,4,55
shaheen_ncc_h2_flat_decoupled,2033,Yeosu,8333939.539169199,3530217539.74629,423.5952904571004,4,85
shaheen_ncc_h2_flat_decoupled,2033,Ulsan,5673422.092817153,2237573309.398628,394.3957055886098,6,85
shaheen_ncc_h2_flat_decoupled,2033,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2034,Daesan,8129426.572489953,3388244380.8821883,416.78762341590436,7,55
shaheen_ncc_h2_flat_decoupled,2034,Yeosu,9284810.586335458,3869733276.330207,416.78106842861496,7,85
shaheen_ncc_h2_flat_decoupled,2034,Ulsan,6051128.82697078,2355771650.77788,389.3111051078364,8,85
shaheen_ncc_h2_flat_decoupled,2034,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2035,Daesan,8484830.400725752,3480898562.6860533,410.2496335564131,8,55
shaheen_ncc_h2_flat_decoupled,2035,Yeosu,10177399.147830697,4172961197.5485053,410.02235806364814,9,85
shaheen_ncc_h2_flat_decoupled,2035,Ulsan,7008083.8274408,2743439214.661036,391.4678080645734,10,85
shaheen_ncc_h2_flat_decoupled,2035,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2036,Daesan,9202026.934574284,3730107149.1152163,405.3571213859725,9,55
shaheen_ncc_h2_flat_decoupled,2036,Yeosu,10282996.541001007,4129801914.346505,401.61463615006585,9,85
shaheen_ncc_h2_flat_decoupled,2036,Ulsan,7092856.872124853,2714402958.6850357,382.6952957915623,10,85
shaheen_ncc_h2_flat_decoupled,2036,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2037,Daesan,9296391.83590124,3691169325.036216,397.05397429371317,9,55
shaheen_ncc_h2_flat_decoupled,2037,Yeosu,12228153.972073376,4900274331.832193,400.7370485376146,10,85
shaheen_ncc_h2_flat_decoupled,2037,Ulsan,7177933.762847199,2685392251.4770355,374.1177252674797,10,85
shaheen_ncc_h2_flat_decoupled,2037,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2038,Daesan,9390419.719723454,3652352731.2202163,388.9445669344136,9,55
shaheen_ncc_h2_flat_decoupled,2038,Yeosu,12355167.126760786,4848776384.968194,392.44927528871244,10,85
shaheen_ncc_h2_flat_decoupled,2038,Ulsan,7262706.8075312525,2656471674.6450357,365.76881664703006,10,85
shaheen_ncc_h2_flat_decoupled,2038,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_decoupled,2039,Daesan,11452494.483170591,4494586334.461562,392.45479149248615,19,55
shaheen_ncc_h2_flat_decoupled,2039,Yeosu,12771798.536571609,4999446056.132841,391.4441683226601,22,85
shaheen_ncc_h2_flat_decoupled,2039,Ulsan,7844747.9769825535,2940456493.938505,374.83122498850986,21,85
shaheen_ncc_h2_flat_decoupled,2039,Other,36679.58839297148,40783388.02818192,1111.882379683323,3,18
shaheen_ncc_h2_flat_decoupled,2040,Daesan,11748206.187673975,4448389655.527562,378.64415932661615,19,55
shaheen_ncc_h2_flat_decoupled,2040,Yeosu,13051788.62315756,4947641926.874842,379.0776934661911,22,85
shaheen_ncc_h2_flat_decoupled,2040,Ulsan,8173295.735032286,2910792893.7345047,356.1345371681949,21,85
shaheen_ncc_h2_flat_decoupled,2040,Other,64570.35441275804,40641386.02818192,629.4124664143371,3,18
shaheen_ncc_h2_flat_decoupled,2041,Daesan,12704849.237147568,4732320256.3412,372.4814177648343,20,55
shaheen_ncc_h2_flat_decoupled,2041,Yeosu,13190783.701855585,4896110079.206841,371.17658737123344,22,85
shaheen_ncc_h2_flat_decoupled,2041,Ulsan,8336396.229206976,2881281876.4505053,345.62679090945704,21,85
shaheen_ncc_h2_flat_decoupled,2041,Other,78416.12754400923,40499384.02818192,516.4675341236734,3,18
shaheen_ncc_h2_flat_decoupled,2042,Daesan,13864133.525071066,5086314615.164006,366.86855373732664,21,55
shaheen_ncc_h2_flat_decoupled,2042,Yeosu,14279913.04536444,5224948545.264097,365.8949833003518,23,85
shaheen_ncc_h2_flat_decoupled,2042,Ulsan,8500670.10823184,2851797827.310506,335.4791788177846,21,85
shaheen_ncc_h2_flat_decoupled,2042,Other,92361.51055390252,40357382.02818192,436.95021645005687,3,18
shaheen_ncc_h2_flat_decoupled,2043,Daesan,14022156.992799029,5032621670.936007,358.904958311369,21,55
shaheen_ncc_h2_flat_decoupled,2043,Yeosu,14425206.821600743,5169497467.512097,358.36557017478145,23,85
shaheen_ncc_h2_flat_decoupled,2043,Ulsan,9588108.543510541,3186272268.816387,332.3149977242312,22,85
shaheen_ncc_h2_flat_decoupled,2043,Other,106306.89356379582,40215380.02818192,378.29512913053253,3,18
shaheen_ncc_h2_flat_decoupled,2044,Daesan,14179051.721471794,4979209394.144007,351.16660069755085,21,55
shaheen_ncc_h2_flat_decoupled,2044,Yeosu,14569462.78514964,5114336750.684097,351.0312511932175,23,85
shaheen_ncc_h2_flat_decoupled,2044,Ulsan,11223536.320458114,3721918656.3618135,331.61728621820816,24,85
shaheen_ncc_h2_flat_decoupled,2044,Other,120152.666695047,40073378.02818192,333.5205046250867,3,18
shaheen_ncc_h2_flat_decoupled,2045,Daesan,14337075.189199759,4925852721.278006,343.5744498981698,21,55
shaheen_ncc_h2_flat_decoupled,2045,Yeosu,14714756.56138594,5059233558.190097,343.82040484899346,23,85
shaheen_ncc_h2_flat_decoupled,2045,Ulsan,12560231.906103017,4124494139.4095063,328.3772282425307,25,85
shaheen_ncc_h2_flat_decoupled,2045,Other,134098.0497049403,39931376.02818192,297.77745549651206,3,18
shaheen_ncc_h2_flat_decoupled,2046,Daesan,15130859.002070665,5111092292.220475,337.79260592680293,22,55
shaheen_ncc_h2_flat_decoupled,2046,Yeosu,16811229.111168087,5736051525.887733,341.2035781534345,24,85
shaheen_ncc_h2_flat_decoupled,2046,Ulsan,13198211.576461269,4250550480.019126,322.0550341532555,26,85
shaheen_ncc_h2_flat_decoupled,2046,Other,148043.4327148336,39789374.02818192,268.76824792914385,3,18
shaheen_ncc_h2_flat_decoupled,2047,Daesan,15292354.338497845,5055401075.079474,330.5835689637873,22,55
shaheen_ncc_h2_flat_decoupled,2047,Yeosu,16967178.217769355,5673096664.785732,334.35710947176955,24,85
shaheen_ncc_h2_flat_decoupled,2047,Ulsan,13384556.620788286,4204532039.033127,314.133083235857,26,85
shaheen_ncc_h2_flat_decoupled,2047,Other,161988.81572472685,39647372.02818192,244.75376186190567,3,18
shaheen_ncc_h2_flat_decoupled,2048,Daesan,15453849.674925026,4999886581.359475,323.5366388655992,22,55
shaheen_ncc_h2_flat_decoupled,2048,Yeosu,17123127.324370626,5610342102.495733,327.64704695682366,24,85
shaheen_ncc_h2_flat_decoupled,2048,Ulsan,14856309.830198051,4624843155.488065,311.30497467730925,27,85
shaheen_ncc_h2_flat_decoupled,2048,Other,175934.19873462015,39505370.02818192,224.5462810091401,3,18
shaheen_ncc_h2_flat_decoupled,2049,Daesan,15615345.011352204,4944664307.469475,316.654182400373,22,55
shaheen_ncc_h2_flat_decoupled,2049,Yeosu,18771435.17550373,6080132488.755838,323.9034432854801,25,85
shaheen_ncc_h2_flat_decoupled,2049,Ulsan,15049598.611923499,4573910042.348063,303.92239423078337,27,85
shaheen_ncc_h2_flat_decoupled,2049,Other,189879.58174451347,39363368.02818192,207.30700829721684,3,18
shaheen_ncc_h2_flat_decoupled,2050,Daesan,15776840.347779384,4889504652.114474,309.91659573982315,22,55
shaheen_ncc_h2_flat_decoupled,2050,Yeosu,18935402.645529386,6011668388.295839,317.4829973692259,25,85
shaheen_ncc_h2_flat_decoupled,2050,Ulsan,16588756.489553513,5033243002.368022,303.4129173900178,30,85
shaheen_ncc_h2_flat_decoupled,2050,Other,203824.96475440674,39221366.02818192,192.42670335030166,3,18
shaheen_ncc_elec_rising_coupled,2025,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_elec_rising_coupled,2025,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_elec_rising_coupled,2025,Ulsan,0.0,0.0,0.0,0,85
shaheen_ncc_elec_rising_coupled,2025,Other,0.0,0.0,0.0,0,18
shaheen_ncc_elec_rising_coupled,2026,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_elec_rising_coupled,2026,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_elec_rising_coupled,2026,Ulsan,189787.6579064445,-44922292.03002514,-236.6976468626295,2,85
shaheen_ncc_elec_rising_coupled,2026,Other,0.0,0.0,0.0,0,18
shaheen_ncc_elec_rising_coupled,2027,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_elec_rising_coupled,2027,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_elec_rising_coupled,2027,Ulsan,199537.3913201637,-43327755.47465952,-217.14103400870286,2,85
shaheen_ncc_elec_rising_coupled,2027,Other,0.0,0.0,0.0,0,18
shaheen_ncc_elec_rising_coupled,2028,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_elec_rising_coupled,2028,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_elec_rising_coupled,2028,Ulsan,209287.12473388296,-41728342.18352578,-199.38322644828273,2,85
shaheen_ncc_elec_rising_coupled,2028,Other,0.0,0.0,0.0,0,18
shaheen_ncc_elec_rising_coupled,2029,Daesan,136367.91775928484,2424969950.9824576,17782.554656755765,8,55
shaheen_ncc_elec_rising_coupled,2029,Yeosu,165221.27935398772,2907086051.1890774,17595.10677169268,9,85
shaheen_ncc_elec_rising_coupled,2029,Ulsan,315460.4255573732,1689600647.7666454,5355.982909049096,9,85
